PlatformUniqueId,StopAreaNaptanCode,Line,DirectionTowards,MinGap,MaxGap,AverageGap,MinStep,MaxStep,AverageStep,DesignatedLevelAccessPoint,LocationOfLevelAccess,LevelAccessByManualRamp,AdditionalAccessibilityInformation,GroupName
940GZZLUTNG-Plat04-EB-district,940GZZLUTNG,district,,,,10.0,,,273.0,False,,False,,
940GZZLUTPN-Plat01-EB-piccadilly,940GZZLUTPN,piccadilly,,,,,,,,False,,False,,
940GZZLUTPN-Plat02-WB-piccadilly,940GZZLUTPN,piccadilly,,,,,,,,False,,False,,
940GZZLUTWH-Plat01-WB-circle|district,940GZZLUTWH,circle,Edgware Road,,,,,,,False,,True,,
940GZZLUTWH-Plat01-WB-circle|district,940GZZLUTWH,district,Earl's Court,,,,,,,False,,True,,
940GZZLUTWH-Plat02-WB-circle|district,940GZZLUTWH,circle,Edgware Road,,,,,,,False,,True,,
940GZZLUTWH-Plat02-WB-circle|district,940GZZLUTWH,district,Earl's Court,,,,,,,False,,True,,
940GZZLUTWH-Plat03-EB-circle|district,940GZZLUTWH,circle,Hammersmith,,,,,,,False,,True,,
940GZZLUTWH-Plat03-EB-circle|district,940GZZLUTWH,district,Upminster,,,,,,,False,,True,,
940GZZLUUPB-Plat01-WB-district,940GZZLUUPB,district,,,,,,,,False,,False,,
940GZZLUUPB-Plat02-EB-district,940GZZLUUPB,district,,,,,,,,False,,False,,
940GZZLUUPK-Plat01-WB-district|hammersmith-city,940GZZLUUPK,district,,,,,,,,False,,False,,
940GZZLUUPK-Plat01-WB-district|hammersmith-city,940GZZLUUPK,hammersmith-city,,,,,,,,False,,False,,
940GZZLUUPK-Plat02-EB-district|hammersmith-city,940GZZLUUPK,district,,,,,,,,False,,False,,
940GZZLUUPK-Plat02-EB-district|hammersmith-city,940GZZLUUPK,hammersmith-city,,,,,,,,False,,False,,
940GZZLUUPY-Plat01-WB-district,940GZZLUUPY,district,Earl's Court,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUUPY-Plat02-EB-district,940GZZLUUPY,district,Upminster,0.0,85.0,,0.0,50.0,,False,,False,,
940GZZLUUXB-Plat01-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,Liverpool Street,69.0,83.0,,95.0,128.0,,False,,True,,
940GZZLUUXB-Plat01-EB-metropolitan|piccadilly,940GZZLUUXB,piccadilly,Oakwood,84.0,104.0,,127.0,140.0,,False,,True,,
940GZZLUUXB-Plat02-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,Liverpool Street,69.0,83.0,,95.0,128.0,,False,,True,,
940GZZLUUXB-Plat02-EB-metropolitan|piccadilly,940GZZLUUXB,piccadilly,Oakwood,84.0,104.0,,127.0,140.0,,False,,True,,
940GZZLUUXB-Plat04-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,Liverpool Street,69.0,83.0,,95.0,128.0,,False,,True,,
940GZZLUUXB-Plat04-EB-metropolitan|piccadilly,940GZZLUUXB,piccadilly,Oakwood,84.0,104.0,,127.0,140.0,,False,,True,,
940GZZLUWAF-Plat01-SB-metropolitan,940GZZLUWAF,metropolitan,,,,,,,,False,,False,,
940GZZLUWAF-Plat02-SB-metropolitan,940GZZLUWAF,metropolitan,,,,,,,,False,,False,,
940GZZLUWCY-Plat01-WB-central,940GZZLUWCY,central,,,,,,,,False,,False,,
940GZZLUWCY-Plat02-central,940GZZLUWCY,central,,,,,,,,False,,False,,
940GZZLUWCY-Plat03-central,940GZZLUWCY,central,,,,,,,,False,,False,,
940GZZLUWCY-Plat04-EB-central,940GZZLUWCY,central,,,,,,,,False,,False,,
940GZZLUWFN-Plat01-NB-northern,940GZZLUWFN,northern,Woodside Park,0.0,85.0,,0.0,50.0,,False,,False,Use the Nether Street entrance for northbound platform,
940GZZLUWFN-Plat02-SB-northern,940GZZLUWFN,northern,Camden Town,,,147.0,,,43.0,False,,True,"Wentworth Avenue entrance for southbound platform unlocked during AM peak hours, and locked with a RADAR key at all other times. Call 0845 330 9880 or use Help Point on the southbound platform to ask staff to unlock the gate if necessary.",
940GZZLUWHP-Plat01-NB-jubilee,940GZZLUWHP,jubilee,,,,,,,,False,,False,,
940GZZLUWHP-Plat02-SB-jubilee,940GZZLUWHP,jubilee,,,,,,,,False,,False,,
940GZZLUWHW-Plat01-NB-metropolitan,940GZZLUWHW,metropolitan,,,,,,,,False,,False,,
940GZZLUWHW-Plat02-SB-metropolitan,940GZZLUWHW,metropolitan,,,,,,,,False,,False,,
940GZZLUWIG-Plat01-NB-metropolitan,940GZZLUWIG,metropolitan,,,,,,,,False,,False,,
940GZZLUWIG-Plat02-NB-jubilee,940GZZLUWIG,jubilee,,,,,,,,False,,False,,
940GZZLUWIG-Plat03-SB-jubilee,940GZZLUWIG,jubilee,,,,,,,,False,,False,,
940GZZLUWIG-Plat04-SB-metropolitan,940GZZLUWIG,metropolitan,,,,,,,,False,,False,,
940GZZLUWIP-Plat01-EB-district,940GZZLUWIP,district,,,,,,,,False,,True,,
940GZZLUWIP-Plat02-WB-district,940GZZLUWIP,district,,,,,,,,False,,True,,
940GZZLUWKA-Plat01-NB-bakerloo,940GZZLUWKA,bakerloo,,,,,,,,False,,False,,
940GZZLUWKA-Plat02-SB-bakerloo,940GZZLUWKA,bakerloo,,,,,,,,False,,False,,
940GZZLUWKN-Plat01-WB-district,940GZZLUWKN,district,,,,,,,,False,,False,,
940GZZLUWKN-Plat02-EB-district,940GZZLUWKN,district,,,,,,,,False,,False,,
940GZZLUWLA-Plat01-EB-circle|hammersmith-city,940GZZLUWLA,circle,Edgware Road,,,95.0,,,15.0,False,,False,,
940GZZLUWLA-Plat01-EB-circle|hammersmith-city,940GZZLUWLA,hammersmith-city,Edgware Road,,,95.0,,,15.0,False,,False,,
940GZZLUWLA-Plat02-WB-circle|hammersmith-city,940GZZLUWLA,circle,Hammersmith,,,95.0,,,15.0,False,,False,,
940GZZLUWLA-Plat02-WB-circle|hammersmith-city,940GZZLUWLA,hammersmith-city,Hammersmith,,,95.0,,,15.0,False,,False,,
940GZZLUWOF-Plat01-WB-central,940GZZLUWOF,central,Stratford,,,,,,,False,,True,Snakes Lane / Madeira Grove entrance to westbound platform unlocked until 21:00. Use intercom to ask staff to unlock gate if necessary.,
940GZZLUWOF-Plat02-WB-central,940GZZLUWOF,central,Stratford,,,,,,,False,,True,Snakes Lane / Madeira Grove entrance to westbound platform unlocked until 21:00. Use intercom to ask staff to unlock gate if necessary.,
940GZZLUWOF-Plat03-EB-central,940GZZLUWOF,central,Epping,,,,,,,False,,True,Use The Broadway entrance for eastbound platform,
940GZZLUWOG-Plat01-EB-piccadilly,940GZZLUWOG,piccadilly,,,,,,,,False,,False,,
940GZZLUWOG-Plat02-WB-piccadilly,940GZZLUWOG,piccadilly,,,,,,,,False,,False,,
940GZZLUWOP-Plat01-NB-northern,940GZZLUWOP,northern,High Barnet,0.0,85.0,,0.0,50.0,,True,,False,Use the Holden Road entrance for northbound platform,
940GZZLUWOP-Plat02-SB-northern,940GZZLUWOP,northern,Camden Town,0.0,85.0,,0.0,50.0,,True,,False,Use the Woodside Park Road entrance for southbound platform,
940GZZLUWRR-Plat01-NB-northern,940GZZLUWRR,northern,,,,,,,,False,,False,,
940GZZLUWRR-Plat02-SB-northern,940GZZLUWRR,northern,,,,,,,,False,,False,,
940GZZLUWRR-Plat03-NB-victoria,940GZZLUWRR,victoria,,,,,,,,False,,False,,
940GZZLUWRR-Plat04-SB-victoria,940GZZLUWRR,victoria,,,,,,,,False,,False,,
940GZZLUWSD-Plat01-WB-central,940GZZLUWSD,central,,,,,,,,False,,False,,
940GZZLUWSD-Plat02-EB-central,940GZZLUWSD,central,,,,,,,,False,,False,,
940GZZLUWSP-Plat01-WB-circle|hammersmith-city,940GZZLUWSP,circle,,,,,,,,False,,False,,
940GZZLUWSP-Plat01-WB-circle|hammersmith-city,940GZZLUWSP,hammersmith-city,,,,,,,,False,,False,,
940GZZLUWSP-Plat02-EB-circle|hammersmith-city,940GZZLUWSP,circle,,,,,,,,False,,False,,
940GZZLUWSP-Plat02-EB-circle|hammersmith-city,940GZZLUWSP,hammersmith-city,,,,,,,,False,,False,,
940GZZLUWTA-Plat01-WB-central,940GZZLUWTA,central,,,,,,,,False,,False,,
940GZZLUWTA-Plat02-EB-central,940GZZLUWTA,central,,,,,,,,False,,False,,
940GZZLUWYP-Plat01-NB-metropolitan,940GZZLUWYP,metropolitan,"Amersham, Chesham and Uxbridge",0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUWYP-Plat02-NB-metropolitan,940GZZLUWYP,metropolitan,"Amersham, Chesham and Uxbridge",0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUWYP-Plat03-NB-jubilee,940GZZLUWYP,jubilee,Stanmore,0.0,85.0,,0.0,50.0,,True,,False,"For level access leaving the train at this platform, please travel in the correct carriage. For level access travelling from Green Park, continue to Kingsbury and ask a member of staff for assistance.",
940GZZLUWYP-Plat04-SB-jubilee,940GZZLUWYP,jubilee,Stratford,0.0,85.0,,0.0,50.0,,True,,False,,
940GZZLUWYP-Plat05-SB-metropolitan,940GZZLUWYP,metropolitan,Liverpool Street,0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUWYP-Plat06-SB-metropolitan,940GZZLUWYP,metropolitan,Liverpool Street,0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBAMR-Plat01-SB-metropolitan|national-rail,940GZZLUAMS,metropolitan,,0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBAMR-Plat01-SB-metropolitan|national-rail,910GAMERSHM,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBAMR-Plat02-SB-metropolitan|national-rail,940GZZLUAMS,metropolitan,,0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBAMR-Plat02-SB-metropolitan|national-rail,910GAMERSHM,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBAMR-Plat03-SB-metropolitan|national-rail,940GZZLUAMS,metropolitan,,0.0,85.0,,0.0,50.0,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
HUBAMR-Plat03-SB-metropolitan|national-rail,910GAMERSHM,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBAL-Plat01-NB-northern,940GZZLUBLM,northern,,,,,,,,False,,False,,
HUBBAL-Plat02-SB-northern,940GZZLUBLM,northern,,,,,,,,False,,False,,
HUBBAL-Plat01-SB-national-rail,910GBALHAM,national-rail,,,,,,,,False,,True,,
HUBBAL-Plat02-NB-national-rail,910GBALHAM,national-rail,,,,,,,,False,,True,,
HUBBAN-Plat03-SB-northern,940GZZLUBNK,northern,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBAN-Plat04-NB-northern,940GZZLUBNK,northern,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBAN-Plat05-WB-central,940GZZLUBNK,central,,,,,,,,False,,False,,
HUBBAN-Plat06-EB-central,940GZZLUBNK,central,,,,,,,,False,,False,,
HUBBAN-Plat07-WB-waterloo-city,940GZZLUBNK,waterloo-city,,,,,,,,False,,True,,
HUBBAN-Plat08-WB-waterloo-city,940GZZLUBNK,waterloo-city,,,,,,,,False,,True,,
HUBBAN-Plat09-EB-dlr,940GZZDLBNK,dlr,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBAN-Plat10-WB-dlr,940GZZDLBNK,dlr,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBEK-WB-tram,940GZZCRBEK,tram,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBEK-Plat01-WB-national-rail,910GBCKNHMJ,national-rail,,,,,,,,False,,True,Level access via Rectory Road,
HUBBEK-Plat02-WB-national-rail,910GBCKNHMJ,national-rail,,,,,,,,False,,True,Level access via Rectory Road,
HUBBEK-Plat03-EB-national-rail,910GBCKNHMJ,national-rail,,,,,,,,False,,True,Level access via High Street or Car Park,
HUBBEK-Plat04-WB-national-rail,910GBCKNHMJ,national-rail,,,,,,,,False,,True,Level access via High Street or Car Park,
HUBBFR-Plat01-SB-national-rail,910GBLFR,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBFR-Plat01-WB-circle|district,940GZZLUBKF,circle,Westminster,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBFR-Plat01-WB-circle|district,940GZZLUBKF,district,Westminster,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBFR-Plat02-EB-circle|district,940GZZLUBKF,circle,Liverpool Street,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBFR-Plat02-EB-circle|district,940GZZLUBKF,district,Upminster,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBFR-Plat02-NB-national-rail,910GBLFR,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBFR-Plat03-SB-national-rail,910GBLFR,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBFR-Plat04-SB-national-rail,910GBLFR,national-rail,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBHO-Plat01-NB-victoria,940GZZLUBLR,victoria,,,,,,,,False,,False,,
HUBBHO-Plat01-WB-london-overground,910GBLCHSRD,suffragette,Gospel Oak,,,,,,,False,,True,,
HUBBHO-Plat02-EB-london-overground,910GBLCHSRD,suffragette,Barking,,,,,,,False,,True,,
HUBBHO-Plat02-SB-victoria,940GZZLUBLR,victoria,,,,,,,,False,,False,,
HUBBIR-EB-tram,940GZZCRBIR,tram,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBIR-WB-tram,940GZZCRBIR,tram,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBIR-Plat01-national-rail,910GBIRKBCK,national-rail,,,,,,,,False,,False,,
HUBBKG-Plat01-WB-london-overground,910GBARKING,suffragette,Gospel Oak,,,,,,,False,,True,,
HUBBKG-Plat02-EB-district|hammersmith-city,940GZZLUBKG,district,Upminster,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBKG-Plat02-EB-district|hammersmith-city,940GZZLUBKG,hammersmith-city,Upminster,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBKG-Plat03-WB-district|hammersmith-city,940GZZLUBKG,district,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBKG-Plat03-WB-district|hammersmith-city,940GZZLUBKG,hammersmith-city,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBKG-Plat04-EB-national-rail,910GBARKING,national-rail,,,,,,,,False,,True,,
HUBBKG-Plat05-WB-national-rail,910GBARKING,national-rail,,,,,,,,False,,True,,
HUBBKG-Plat06-WB-district|hammersmith-city,940GZZLUBKG,district,Earl's Court,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBKG-Plat06-WB-district|hammersmith-city,940GZZLUBKG,hammersmith-city,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBBKG-Plat07-EB-london-overground|national-rail,910GBARKING,suffragette,,,,,,,,False,,True,,
HUBBKG-Plat07-EB-london-overground|national-rail,910GBARKING,national-rail,,,,,,,,False,,True,,
HUBBKG-Plat08-WB-london-overground|national-rail,910GBARKING,suffragette,,,,,,,,False,,True,,
HUBBKG-Plat08-WB-london-overground|national-rail,910GBARKING,national-rail,,,,,,,,False,,True,,
HUBBRX-Plat01-NB-victoria,940GZZLUBXN,victoria,Walthamstow Central,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBRX-Plat02-NB-victoria,940GZZLUBXN,victoria,Walthamstow Central,0.0,85.0,,0.0,50.0,,True,,False,,
HUBBRX-Plat01-NB-national-rail,910GBRIXTON,national-rail,,,,,,,,False,,False,,
HUBBRX-Plat02-SB-national-rail,910GBRIXTON,national-rail,,,,,,,,False,,False,,
HUBBSH-Plat01-NB-london-overground,910GBUSHEY,lioness,,,,,,,,False,,False,,
HUBBSH-Plat02-SB-london-overground,910GBUSHEY,lioness,,,,,,,,False,,False,,
HUBBSH-Plat05-NB-national-rail,910GBUSHEY,national-rail,,,,,,,,False,,False,,
HUBBSH-Plat06-SB-national-rail,910GBUSHEY,national-rail,,,,,,,,False,,False,,
HUBCAN-Plat01-SB-dlr,940GZZDLCGT,dlr,Woolwich Arsenal,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAN-Plat02-NB-dlr,940GZZDLCGT,dlr,Stratford International,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAN-Plat03-EB-dlr,940GZZDLCGT,dlr,Beckton and Woolwich Arsenal,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAN-Plat04-WB-dlr,940GZZDLCGT,dlr,Poplar,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAN-Plat05-WB-jubilee,940GZZLUCGT,jubilee,Stanmore,0.0,85.0,,0.0,50.0,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage. ",
HUBCAN-Plat06-EB-jubilee,940GZZLUCGT,jubilee,Stratford,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAW-Plat01-SB-dlr,940GZZDLCAN,dlr,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAW-Plat01-WB-jubilee,940GZZLUCYF,jubilee,Stanmore,0.0,85.0,,0.0,50.0,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage.",
HUBCAW-Plat02-EB-jubilee,940GZZLUCYF,jubilee,Stratford,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAW-Plat02-SB-dlr,940GZZDLCAN,dlr,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAW-Plat03-dlr,940GZZDLCAN,dlr,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAW-Plat04-dlr,940GZZDLCAN,dlr,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAW-Plat05-NB-dlr,940GZZDLCAN,dlr,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAW-Plat06-NB-dlr,940GZZDLCAN,dlr,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCAW-PlatA-EB-elizabeth,910GCANWHRF,elizabeth,,,,,,,,True,,False,,
HUBCAW-PlatB-WB-elizabeth,910GCANWHRF,elizabeth,,,,,,,,True,,False,,
HUBCFO-Plat01-WB-metropolitan|national-rail,940GZZLUCAL,metropolitan,Chesham,,,,,,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),True,Use the Station Approach entrance for northbound platform. Step-free platform interchange requires a 360m journey via the street,
HUBCFO-Plat01-WB-metropolitan|national-rail,910GCHLFNAL,national-rail,,,,,,,,True,,True,Use the Station Approach entrance for northbound platform. Step-free platform interchange requires a 360m journey via the street,
HUBCFO-Plat02-EB-metropolitan|national-rail,940GZZLUCAL,metropolitan,Aldgate,,,,,,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),True,Use the Bedford Avenue entrance for southbound platform. Step-free platform interchange requires a 360m journey via the street,
HUBCFO-Plat02-EB-metropolitan|national-rail,910GCHLFNAL,national-rail,,,,,,,,True,,True,Use the Bedford Avenue entrance for southbound platform. Step-free platform interchange requires a 360m journey via the street,
HUBCFO-Plat03-WB-metropolitan,940GZZLUCAL,metropolitan,,,,,,,,False,,False,,
HUBCHX-Plat01-NB-bakerloo,940GZZLUCHX,bakerloo,,,,,,,,False,,False,,
HUBCHX-Plat02-SB-bakerloo,940GZZLUCHX,bakerloo,,,,,,,,False,,False,,
HUBCHX-Plat05-NB-northern,940GZZLUCHX,northern,,,,,,,,False,,False,,
HUBCHX-Plat06-SB-northern,940GZZLUCHX,northern,,,,,,,,False,,False,,
HUBCHX-Plat01-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,True,,
HUBCHX-Plat02-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,True,,
HUBCHX-Plat03-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,True,,
HUBCHX-Plat04-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,True,,
HUBCHX-Plat05-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,True,,
HUBCHX-Plat06-SB-national-rail,910GCHRX,national-rail,,,,,,,,False,,True,,
HUBCLJ-Plat01-EB-london-overground,910GCLPHMJ1,mildmay,Stratford via Willesden Junction,,,,,,,False,,True,,
HUBCLJ-Plat02-EB-london-overground,910GCLPHMJ1,windrush,Highbury & Islington via Canada Water,,,,,,,False,,True,,
HUBCLW-Plat01-NB-metropolitan|national-rail,940GZZLUCYD,metropolitan,Amersham and Chesham,,,,,,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),True,,
HUBCLW-Plat01-NB-metropolitan|national-rail,910GCHRW,national-rail,,,,,,,,True,,True,,
HUBCLW-Plat02-SB-metropolitan|national-rail,940GZZLUCYD,metropolitan,Liverpool Street,,,,,,,True,8 car trains: cars 4 (3rd door) and 5 (1st door),True,,
HUBCLW-Plat02-SB-metropolitan|national-rail,910GCHRW,national-rail,,,,,,,,True,,True,,
HUBCST-Plat01-WB-circle|district,940GZZLUCST,circle,Westminster,0.0,95.0,,0.0,174.0,,False,,True,,
HUBCST-Plat01-WB-circle|district,940GZZLUCST,district,Westminster,0.0,95.0,,0.0,174.0,,False,,True,,
HUBCST-Plat02-EB-circle|district,940GZZLUCST,circle,,,,,,,,False,,False,,
HUBCST-Plat02-EB-circle|district,940GZZLUCST,district,,,,,,,,False,,False,,
HUBCST-Plat01-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,True,,
HUBCST-Plat02-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,True,,
HUBCST-Plat03-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,True,,
HUBCST-Plat04-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,True,,
HUBCST-Plat05-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,True,,
HUBCST-Plat06-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,True,,
HUBCST-Plat07-SB-national-rail,910GCANONST,national-rail,,,,,,,,False,,True,,
HUBCUT-Plat01-SB-dlr,940GZZDLCUT,dlr,Lewisham,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCUT-Plat02-NB-dlr,940GZZDLCUT,dlr,Canary Wharf,0.0,85.0,,0.0,50.0,,False,,False,,
HUBCYP-Plat03-NB-london-overground,910GCRYSTLP,windrush,Highbury & Islington,,,,,,,False,,True,,
HUBCYP-Plat05-NB-london-overground,910GCRYSTLP,windrush,Highbury & Islington,,,,,,,False,,True,,
HUBEAL-Plat01-WB-elizabeth|national-rail,910GEALINGB,elizabeth,,,,,,,,False,,True,,
HUBEAL-Plat01-WB-elizabeth|national-rail,910GEALINGB,national-rail,,,,,,,,False,,True,,
HUBEAL-Plat02-EB-elizabeth|national-rail,910GEALINGB,elizabeth,,,,,,,,False,,True,,
HUBEAL-Plat02-EB-elizabeth|national-rail,910GEALINGB,national-rail,,,,,,,,False,,True,,
HUBEAL-Plat03-WB-elizabeth|national-rail,910GEALINGB,elizabeth,,,,,,,,False,,True,,
HUBEAL-Plat03-WB-elizabeth|national-rail,910GEALINGB,national-rail,,,,,,,,False,,True,,
HUBEAL-Plat04-EB-elizabeth|national-rail,910GEALINGB,elizabeth,,,,,,,,False,,True,,
HUBEAL-Plat04-EB-elizabeth|national-rail,910GEALINGB,national-rail,,,,,,,,False,,True,,
HUBEAL-Plat05-EB-central,940GZZLUEBY,central,Epping,97.0,113.0,,213.0,240.0,,False,,True,,
HUBEAL-Plat06-EB-central,940GZZLUEBY,central,Epping,97.0,113.0,,213.0,240.0,,False,,True,,
HUBEAL-Plat07-EB-district,940GZZLUEBY,district,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBEAL-Plat08-EB-district,940GZZLUEBY,district,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBEAL-Plat09-EB-district,940GZZLUEBY,district,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBECY-EB-tram,940GZZCRECR,tram,,0.0,85.0,,0.0,50.0,,False,,False,,
HUBECY-Plat01-NB-national-rail,910GECROYDN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat02-NB-national-rail,910GECROYDN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat03-SB-national-rail,910GECROYDN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat04-NB-national-rail,910GECROYDN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat05-SB-national-rail,910GECROYDN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-Plat06-SB-national-rail,910GECROYDN,national-rail,,,,,,,,False,,True,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBECY-WB-tram,940GZZCRECR,tram,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBELM-WB-tram,940GZZCRELM,tram,,0.0,85.0,,0.0,50.0,,True,,False,,
HUBEPH-Plat01-NB-northern,940GZZLUEAC,northern,,,,,,,,False,,False,,
HUBEPH-Plat01-NB-national-rail,910GELPHNAC,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBEPH-Plat02-SB-northern,940GZZLUEAC,northern,Morden,0.0,85.0,,0.0,50.0,,True,,False,,
HUBEPH-Plat02-SB-national-rail,910GELPHNAC,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBEPH-Plat03-NB-bakerloo,940GZZLUEAC,bakerloo,,,,,,,,False,,False,,
HUBEPH-Plat03-NB-national-rail,910GELPHNAC,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBEPH-Plat04-NB-bakerloo,940GZZLUEAC,bakerloo,,,,,,,,False,,False,,
HUBEPH-Plat04-SB-national-rail,910GELPHNAC,national-rail,,,,,,,,False,,False,"Not operated by TfL. If you need assistance, please check assisted travel at www.thameslinkrailway.co.uk",
HUBEUS-Plat01-NB-northern,940GZZLUEUS,northern,,,,,,,,False,,False,,
HUBEUS-Plat02-SB-northern,940GZZLUEUS,northern,,,,,,,,False,,False,,
HUBEUS-Plat03-NB-northern,940GZZLUEUS,northern,Camden Town,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 5,False,,
HUBEUS-Plat04-NB-victoria,940GZZLUEUS,victoria,Tottenham Hale,0.0,85.0,,0.0,50.0,,True,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join).",False,,
HUBEUS-Plat05-SB-victoria,940GZZLUEUS,victoria,Brixton,0.0,85.0,,0.0,50.0,,True,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join).",False,,
HUBEUS-Plat06-SB-northern,940GZZLUEUS,northern,Morden via London Bridge,0.0,85.0,,0.0,50.0,,True,2 centre doors on car 2,False,,
HUBEUS-Plat09-NB-london-overground|national-rail,910GEUSTON,lioness,Watford Junction,,,,,,,False,,True,,
HUBEUS-Plat09-NB-london-overground|national-rail,910GEUSTON,national-rail,,,,,,,,False,,True,,
